부서_메타,부서명,사용일,사용시간,사용장소,식당명,주소,사용목적,사용금액,사용자,결제방법,비목,source_file
서대문구 재난안전과,서대문구 재난안전과,2026-01-16,,CAF？ 폭포,CAF？ 폭포,,업무추진을 위한 각종 회의·간담회·행사,22000,안전보건교육 업무담당 및 사업관계자,카드,시책,sdm_p393
서대문구 도시경관과,서대문구 도시경관과,2026-01-16,,디저트39,디저트39,,업무추진을 위한 각종 회의·간담회·행사,11000,"도시경관과 직원, 측량관계자",카드,시책,sdm_p393
서대문구 도심개발과,서대문구 도심개발과,2026-01-16,,연희동　와쇼쿠,연희동 와쇼쿠,,업무추진을 위한 각종 회의·간담회·행사,75000,사업관계자 및 직원,카드,시책,sdm_p394
서대문구 재난안전과,서대문구 재난안전과,2026-01-16,,직원 조모상,직원 조모상,,직무수행과 관련된 통상적인 경비,50000,치수과 소속직원 경조사비,현금,기관,sdm_p394
서대문구 주차교통과,서대문구 주차교통과,2026-01-16,,서대문아구찜,서대문아구찜,,업무추진을 위한 각종 회의·간담회·행사,104000,주정차위반 의견진술심의위원회 간담회,카드,시책,sdm_p394
서대문구 재무과,서대문구 재무과,2026-01-16,,작은부엌앤,작은부엌앤,,업무추진을 위한 각종 회의·간담회·행사,84000,사업 추진 관계자,카드,시책,sdm_p394
서대문구 기획예산과,서대문구 기획예산과,2026-01-16,,서대문경찰서 복지회,서대문경찰서 복지회,,업무추진을 위한 각종 회의·간담회·행사,16000,송무수행 관계자 및 담당자,카드,시책,sdm_p395
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-01-16,,쪼이 누들샵,쪼이 누들샵,,소속 상근직원에 대한 격려 및 지원,86000,직원,카드,기관,sdm_p395
서대문구 행정지원과,서대문구 행정지원과,2026-01-16,,홍은손칼국수,홍은손칼국수,,업무추진을 위한 각종 회의·간담회·행사,38000,행정지원과 직원,카드,시책,sdm_p395
서대문구 홍은제2동,서대문구 홍은제2동,2026-01-16,,서대문아구찜,서대문아구찜,,업무추진을 위한 각종 회의·간담회·행사,65000,관계자 및 직원,카드,기관,sdm_p395
서대문구 어르신복지과,서대문구 어르신복지과,2026-01-16,,양밍산,양밍산,,업무추진을 위한 각종 회의·간담회·행사,125000,구립 가재울데이케어센터 신축공사 사업관계자,카드,시책,sdm_p396
서대문구 스마트정보과,서대문구 스마트정보과,2026-01-15,,이코노스시,이코노스시,,업무추진을 위한 각종 회의·간담회·행사,85000,가스안전관리 관계자 및 직원,카드,시책,sdm_p396
서대문구 연희동,서대문구 연희동,2026-01-15,,녹원,녹원,,업무추진을 위한 각종 회의·간담회·행사,54000,직능단체장 및 동장,카드,기관,sdm_p396
서대문구 주거정비과,서대문구 주거정비과,2026-01-15,,화린,화린,,업무추진을 위한 각종 회의·간담회·행사,148000,사업관계자 및 부서직원,카드,시책,sdm_p396
서대문구 행정지원과,서대문구 행정지원과,2026-01-15,,노브랜드버거 연세대,노브랜드버거 연세대,,업무추진을 위한 각종 회의·간담회·행사,104000,행정지원과 직원,카드,시책,sdm_p397
서대문구 감사담당관,서대문구 감사담당관,2026-01-15,,연희사철,연희사철,,업무추진을 위한 각종 회의·간담회·행사,51000,민원조사팀 및 민원처리 부서 직원,카드,시책,sdm_p397
서대문구 청년정책과,서대문구 청년정책과,2026-01-15,,파리바게트 카페 신촌점,파리바게트 카페 신촌점,,업무추진을 위한 각종 회의·간담회·행사,56000,"청년정책과 직원 및 
인디음악 및 공연장 활성화 사업 관계자",카드,시책,sdm_p397
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-01-15,,커피베이 증가점,커피베이 증가점,,업무추진을 위한 각종 회의·간담회·행사,25000,경로당 회장단,카드,기관,sdm_p397
서대문구 기획재정국장,서대문구 기획재정국장,2026-01-15,,청화원,청화원,,업무추진을 위한 각종 회의·간담회·행사,40000,기획재정국 소속 신년인사회 행사 지원 직원,카드,기관,sdm_p398
서대문구 문화체육과,서대문구 문화체육과,2026-01-15,,삼성웰스토리(주)연,삼성웰스토리(주)연,,업무추진을 위한 각종 회의·간담회·행사,36000,"직원, 행사 관계자",카드,시책,sdm_p398
서대문구 인생케어과,서대문구 인생케어과,2026-01-15,,고미정,고미정,,업무추진을 위한 각종 회의·간담회·행사,140000,사업추진관계자,카드,시책,sdm_p398
서대문구 행정지원과,서대문구 행정지원과,2026-01-15,,존재의이유,존재의이유,,업무추진을 위한 각종 회의·간담회·행사,490000,행정자치국 업무추진 관계자,카드,시책,sdm_p398
서대문구 문화체육과,서대문구 문화체육과,2026-01-15,,삼성웰스토리(주)연,삼성웰스토리(주)연,,업무추진을 위한 각종 회의·간담회·행사,23000,"직원, 행사 관계자",카드,시책,sdm_p399
서대문구 주거정비과,서대문구 주거정비과,2026-01-15,,바다포차,바다포차,,업무추진을 위한 각종 회의·간담회·행사,182000,사업관계자 및 부서직원,카드,시책,sdm_p399
서대문구 지역경제과,서대문구 지역경제과,2026-01-15,,수작,수작,,업무추진을 위한 각종 회의·간담회·행사,100000,지역경제과 직원,카드,시책,sdm_p399
서대문구 소통담당관,서대문구 소통담당관,2026-01-15,,만복림,만복림,,시책 또는 지역 홍보,458000,일간지기자 및 관련직원,카드,시책,sdm_p399
서대문구 지역경제과,서대문구 지역경제과,2026-01-15,,낙원칼국수,낙원칼국수,,업무추진을 위한 각종 회의·간담회·행사,80000,사업관계자 및 직원,카드,시책,sdm_p400
서대문구 보건위생과,서대문구 보건위생과,2026-01-15,,고미정,고미정,,업무추진을 위한 각종 회의·간담회·행사,167000,사업추진 관계자 등,카드,시책,sdm_p400
서대문구 부구청장,서대문구 부구청장,2026-01-15,,제니스까페(Jenn,제니스까페,,소속 상근직원에 대한 격려 및 지원,171000,인생케어과 직원 등,카드,기관,sdm_p400
서대문구 주택과,서대문구 주택과,2026-01-15,,그로어스,그로어스,,업무추진을 위한 각종 회의·간담회·행사,104000000,사업추진 관계자 및 직원,카드,시책,sdm_p400
서대문구 기후환경과,서대문구 기후환경과,2026-01-15,,매머드익스프레스서대문구청점,매머드익스프레스서대문구청점,,업무추진을 위한 각종 회의·간담회·행사,75000,채용 심사 관계자 및 기후환경과 직원,제로페이,시책,sdm_p401
서대문구 기후환경과,서대문구 기후환경과,2026-01-15,,중화요리연 홍제역점,중화요리연 홍제역점,,업무추진을 위한 각종 회의·간담회·행사,90000,"기후환경과 직원 2, 사업관계자 3",카드,시책,sdm_p401
서대문구 가족정책과,서대문구 가족정책과,2026-01-15,,하노이의아침,하노이의아침,,업무추진을 위한 각종 회의·간담회·행사,169000,사업추진 관계자 및 사업담당자,카드,시책,sdm_p401
서대문구 주거정비과,서대문구 주거정비과,2026-01-15,,바다포차,바다포차,,업무추진을 위한 각종 회의·간담회·행사,100000,사업관계자 및 부서직원,카드,시책,sdm_p401
서대문구 부구청장,서대문구 부구청장,2026-01-15,,에쏘하우스 (ESS,에쏘하우스,,소속 상근직원에 대한 격려 및 지원,99000,내방민원,카드,기관,sdm_p402
서대문구 재난안전과,서대문구 재난안전과,2026-01-15,,하노이의아침,하노이의아침,,업무추진을 위한 각종 회의·간담회·행사,196000,안전관리계획 수립 업무담당 및 사업관계자,카드,시책,sdm_p402
서대문구 도심개발과,서대문구 도심개발과,2026-01-15,,달심당,달심당,,업무추진을 위한 각종 회의·간담회·행사,27000,사업관계자 및 직원,카드,시책,sdm_p402
서대문구 행정지원과,서대문구 행정지원과,2026-01-15,,고향,고향,,업무추진을 위한 각종 회의·간담회·행사,106000,청사관리 업무추진 관계자,카드,시책,sdm_p402
서대문구 구청장,서대문구 구청장,2026-01-15,,존재의이유,존재의이유,,소속 상근직원에 대한 격려 및 지원,490000,행정자치국 직원,카드,기관,sdm_p403
서대문구 구청장,서대문구 구청장,2026-01-15,,파리바게뜨 서대문구,파리바게뜨 서대문구,,소속 상근직원에 대한 격려 및 지원,42000,"비서관 ,행정지원과 직원",카드,기관,sdm_p403
서대문구 반려동물지원과,서대문구 반려동물지원과,2026-01-15,,서대문한식부페,서대문한식부페,,업무추진을 위한 각종 회의·간담회·행사,50000,직원 및 관계자,카드,시책,sdm_p403
서대문구 가족정책과,서대문구 가족정책과,2026-01-15,,CAFE 폭포,CAFE 폭포,,업무추진을 위한 각종 회의·간담회·행사,32000,사업추진 관계자 및 사업담당자,카드,시책,sdm_p403
서대문구 어르신복지과,서대문구 어르신복지과,2026-01-15,,서대문한식부페,서대문한식부페,,업무추진을 위한 각종 회의·간담회·행사,100000,경로행사 추진 사업 관계자,카드,시책,sdm_p404
서대문구 홍은제2동,서대문구 홍은제2동,2026-01-15,,스시마쯔,스시마쯔,,업무추진을 위한 각종 회의·간담회·행사,90000,관계자 및 직원,카드,기관,sdm_p404
서대문구 기획예산과,서대문구 기획예산과,2026-01-15,,미네르바,미네르바,,업무추진을 위한 각종 회의·간담회·행사,26000,신년인사회 참석 정책자문위원 및 업무 관계자,카드,시책,sdm_p404
서대문구 민원여권과,서대문구 민원여권과,2026-01-15,,버거리 신촌점,버거리 신촌점,,업무추진을 위한 각종 회의·간담회·행사,26000,업무추진 관계자 및 직원,카드,시책,sdm_p404
서대문구 북가좌제1동,서대문구 북가좌제1동,2026-01-15,,속초명가 가재울점,속초명가 가재울점,,소속 상근직원에 대한 격려 및 지원,228000,"동장, 직원",카드,기관,sdm_p405
서대문구 행정지원과,서대문구 행정지원과,2026-01-15,,아키,아키,,업무추진을 위한 각종 회의·간담회·행사,175000,행정지원과 직원,카드,시책,sdm_p405
서대문구 교육문화체육국,서대문구 교육문화체육국,2026-01-14,,바늘카페,바늘카페,,소속 상근직원에 대한 격려 및 지원,47000,"국장, 직원",카드,기관,sdm_p405
서대문구 청년정책과,서대문구 청년정책과,2026-01-14,,유어오븐서대문역점,유어오븐서대문역점,,업무추진을 위한 각종 회의·간담회·행사,46000,청년정책과 직원 및 청년도전 지원사업 추진 관계자,카드,시책,sdm_p405
서대문구 가족정책과,서대문구 가족정책과,2026-01-14,,알레스구떼,알레스구떼,,업무추진을 위한 각종 회의·간담회·행사,51000,사업추진 관계자 및 사업담당자,카드,시책,sdm_p406
서대문구 감사담당관,서대문구 감사담당관,2026-01-14,,마룬여유,마룬여유,,업무추진을 위한 각종 회의·간담회·행사,46000,외부전문가 및 감사담당관 직원,카드,시책,sdm_p406
서대문구 지역경제과,서대문구 지역경제과,2026-01-14,,고렝,고렝,,업무추진을 위한 각종 회의·간담회·행사,51000,사업관계자 및 직원,카드,시책,sdm_p406
서대문구 감사담당관,서대문구 감사담당관,2026-01-14,,어구생,어구생,,업무추진을 위한 각종 회의·간담회·행사,128000,외부전문가 및 감사담당관 직원,카드,시책,sdm_p406
서대문구 주거정비과,서대문구 주거정비과,2026-01-14,,고미정,고미정,,업무추진을 위한 각종 회의·간담회·행사,100000,사업관계자 및 부서직원,카드,시책,sdm_p407
서대문구 도심개발과,서대문구 도심개발과,2026-01-14,,광주식당,광주식당,,업무추진을 위한 각종 회의·간담회·행사,48000,사업관계자 및 직원,카드,시책,sdm_p407
서대문구 청년정책과,서대문구 청년정책과,2026-01-14,,킹콩부대찌개 명지대점,킹콩부대찌개 명지대점,,업무추진을 위한 각종 회의·간담회·행사,49000,청년정책과 직원 「2026년 청년정책 시행계획」 추진 관계자,카드,시책,sdm_p407
서대문구 홍제제3동,서대문구 홍제제3동,2026-01-14,,조은집,조은집,,업무추진을 위한 각종 회의·간담회·행사,120000,동장 및 직원 및 지역사회보장협의체 위원,카드,기관,sdm_p407
서대문구 보건위생과,서대문구 보건위생과,2026-01-14,,삼정모밀,삼정모밀,,업무추진을 위한 각종 회의·간담회·행사,101000,실무추진 관계자 등,카드,시책,sdm_p408
서대문구 기획예산과,서대문구 기획예산과,2026-01-14,,선수사,선수사,,업무추진을 위한 각종 회의·간담회·행사,166000,외부재원 확보 업무 담당자 및 관계자,카드,시책,sdm_p408
서대문구 재난안전과,서대문구 재난안전과,2026-01-14,,일미분식,일미분식,,업무추진을 위한 각종 회의·간담회·행사,72000,제설대책 업무담당 및 사업관계자,카드,시책,sdm_p408
서대문구 문화체육과,서대문구 문화체육과,2026-01-14,,엔제리너스 동신병원,엔제리너스 동신병원,,업무추진을 위한 각종 회의·간담회·행사,80000,"직원, 사업관계자",카드,시책,sdm_p408
서대문구 소통담당관,서대문구 소통담당관,2026-01-14,,（주）보나비,（주）보나비,,시책 또는 지역 홍보,46000,일간지기자 및 관련직원,카드,시책,sdm_p409
서대문구 부구청장,서대문구 부구청장,2026-01-14,,현금(행정지원과),현금(행정지원과),,직무수행과 관련된 통상적인 경비,50000,부동산정보과 직원,현금,기관,sdm_p409
서대문구 구청장,서대문구 구청장,2026-01-14,,주식회사 등촌에프앤,주식회사 등촌에프앤,,현업(현장)부서 근무자에 대한 격려 및 지원,324000,행정자치국 직원 등,카드,기관,sdm_p409
서대문구 주택과,서대문구 주택과,2026-01-14,,연통식당,연통식당,,업무추진을 위한 각종 회의·간담회·행사,134000000,사업추진 관계자 및 직원,카드,시책,sdm_p409
서대문구 반려동물지원과,서대문구 반려동물지원과,2026-01-14,,오징어세상,오징어세상,,업무추진을 위한 각종 회의·간담회·행사,100000,직원 및 관계자,카드,시책,sdm_p410
서대문구 어르신복지과,서대문구 어르신복지과,2026-01-14,,파리바게뜨 서대문구,파리바게뜨 서대문구,,업무추진을 위한 각종 회의·간담회·행사,70000,경로행사 추진 사업 관계자,카드,시책,sdm_p410
서대문구 청년정책과,서대문구 청년정책과,2026-01-14,,할리스커피 신촌점,할리스커피 신촌점,,업무추진을 위한 각종 회의·간담회·행사,23000,청년정책과 직원 및 청년플랫폼 조성 및 운영 관계자,카드,시책,sdm_p410
서대문구 구청장,서대문구 구청장,2026-01-14,,현금(행정지원과),현금(행정지원과),,직무수행과 관련된 통상적인 경비,50000,재난안전과 직원,현금,기관,sdm_p410
서대문구 부구청장,서대문구 부구청장,2026-01-14,,사조미가,사조미가,,업무추진을 위한 각종 회의·간담회·행사,208000,자치구 직원 등,카드,기관,sdm_p411
서대문구 어르신복지과,서대문구 어르신복지과,2026-01-14,,칠구내백순대&순대국,칠구내백순대&순대국,,업무추진을 위한 각종 회의·간담회·행사,68000,행복한 밥상 2호점  업무추진 관계자,카드,시책,sdm_p411
서대문구 청소행정과,서대문구 청소행정과,2026-01-14,,카와로,카와로,,업무추진을 위한 각종 회의·간담회·행사,203000,업무관계자,카드,시책,sdm_p411
서대문구 문화체육과,서대문구 문화체육과,2026-01-14,,서대문구청신촌문화발,서대문구청신촌문화발,,업무추진을 위한 각종 회의·간담회·행사,30000,"직원, 참여에술인",카드,시책,sdm_p411
서대문구 소통담당관,서대문구 소통담당관,2026-01-14,,（주）보나비,（주）보나비,,시책 또는 지역 홍보,54000,일간지기자 및 관련직원,카드,시책,sdm_p412
서대문구 소통담당관,서대문구 소통담당관,2026-01-14,,원해바라기,원해바라기,,시책 또는 지역 홍보,92000,일간지기자 및 관련직원,카드,시책,sdm_p412
서대문구 홍은제2동,서대문구 홍은제2동,2026-01-13,,남가네 설악추어탕,남가네 설악추어탕,,업무추진을 위한 각종 회의·간담회·행사,22000,관계자 및 직원,카드,기관,sdm_p412
서대문구 행정지원과,서대문구 행정지원과,2026-01-13,,CAFE 폭포,CAFE 폭포,,업무추진을 위한 각종 회의·간담회·행사,13000,행정지원과 직원,카드,시책,sdm_p412
서대문구 지역건강과,서대문구 지역건강과,2026-01-13,,파리바게뜨 서대문구,파리바게뜨 서대문구,,업무추진을 위한 각종 회의·간담회·행사,150000,사업담당자 및 관계자,카드,시책,sdm_p413
서대문구 재난안전과,서대문구 재난안전과,2026-01-13,,직원 시부상,직원 시부상,,직무수행과 관련된 통상적인 경비,50000,재난안전과 소속직원 경조사비,현금,기관,sdm_p413
서대문구 재무과,서대문구 재무과,2026-01-13,,고미정,고미정,,업무추진을 위한 각종 회의·간담회·행사,120000,사업 추진 관계자,카드,시책,sdm_p413
서대문구 지방소득세과,서대문구 지방소득세과,2026-01-13,,생고기전문점,생고기전문점,,업무추진을 위한 각종 회의·간담회·행사,170000,업무추진관계자 및 직원(주민면허세팀관련),카드,시책,sdm_p413
서대문구 지역경제과,서대문구 지역경제과,2026-01-13,,연희식당,연희식당,,업무추진을 위한 각종 회의·간담회·행사,54000,사업관계자 및 직원,카드,시책,sdm_p414
서대문구 스마트환경생활국장,서대문구 스마트환경생활국장,2026-01-13,,낙원칼국수,낙원칼국수,,소속 상근직원에 대한 격려 및 지원,30000,국 소속직원,카드,기관,sdm_p414
서대문구 소통담당관,서대문구 소통담당관,2026-01-13,,수엔１９０,수엔１９０,,시책 또는 지역 홍보,99000,일간지기자 및 관련직원,카드,시책,sdm_p414
서대문구 재난안전과,서대문구 재난안전과,2026-01-13,,녹원,녹원,,업무추진을 위한 각종 회의·간담회·행사,128000,비상대비업무 업무담당 및 사업관계자,카드,시책,sdm_p414
서대문구 기획예산과,서대문구 기획예산과,2026-01-13,,에쏘하우스,에쏘하우스,,업무추진을 위한 각종 회의·간담회·행사,21000,버스 파업 대비 비상수송대책 등 업무 관계자,카드,시책,sdm_p415
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-01-13,,빽다방 북가좌점,빽다방 북가좌점,,업무추진을 위한 각종 회의·간담회·행사,26000,주민제설단,카드,기관,sdm_p415
서대문구 재난안전과,서대문구 재난안전과,2026-01-13,,쇼코엘 광화문점,쇼코엘 광화문점,,소속 상근직원에 대한 격려 및 지원,67000,안전건설국 직원,카드,기관,sdm_p415
서대문구 가족정책과,서대문구 가족정책과,2026-01-13,,고미정,고미정,,업무추진을 위한 각종 회의·간담회·행사,192000,사업추진 관계자 및 사업담당자,카드,시책,sdm_p415
서대문구 자치행정과,서대문구 자치행정과,2026-01-13,,알트에이,알트에이,,업무추진을 위한 각종 회의·간담회·행사,126000,부서직원 및 자치회관 담당,카드,시책,sdm_p416
서대문구 주거정비과,서대문구 주거정비과,2026-01-13,,알레스구떼,알레스구떼,,업무추진을 위한 각종 회의·간담회·행사,26000,사업관계자 및 부서직원,카드,시책,sdm_p416
서대문구 부구청장,서대문구 부구청장,2026-01-13,,제니스까페(Jenn,제니스까페,,소속 상근직원에 대한 격려 및 지원,175000,문화체육과 직원 등,카드,기관,sdm_p416
서대문구 인생케어과,서대문구 인생케어과,2026-01-13,,백세풍천장어,백세풍천장어,,업무추진을 위한 각종 회의·간담회·행사,63000,사업관계자,카드,시책,sdm_p416
서대문구 주거정비과,서대문구 주거정비과,2026-01-13,,고미정,고미정,,업무추진을 위한 각종 회의·간담회·행사,120000,사업관계자 및 부서직원,카드,시책,sdm_p417
서대문구 구청장,서대문구 구청장,2026-01-13,,목포세발낙지,목포세발낙지,,소속 상근직원에 대한 격려 및 지원,120000,"비서관 ,행정지원과 직원",카드,기관,sdm_p417
서대문구 구청장,서대문구 구청장,2026-01-13,,연희사철,연희사철,,소속 상근직원에 대한 격려 및 지원,388000,문화체육과 직원 등,카드,기관,sdm_p417
서대문구 천연동,서대문구 천연동,2026-01-13,,북성해장국,북성해장국,,업무추진을 위한 각종 회의·간담회·행사,44000,동장 및 동주민센터 직원 3명,카드,기관,sdm_p417
서대문구 도심개발과,서대문구 도심개발과,2026-01-13,,달심당,달심당,,업무추진을 위한 각종 회의·간담회·행사,18000,사업관계자 및 직원,카드,시책,sdm_p418
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-01-13,,낙원식당,낙원식당,,소속 상근직원에 대한 격려 및 지원,120000,직원,카드,기관,sdm_p418
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-01-13,,빽다방 북가좌점,빽다방 북가좌점,,소속 상근직원에 대한 격려 및 지원,28000,직원,카드,기관,sdm_p418
서대문구 주차교통과,서대문구 주차교통과,2026-01-13,,매머드익스프레스 서,매머드익스프레스 서,,업무추진을 위한 각종 회의·간담회·행사,120000,사업용차량 지도단속 관계자 간담회 개최,카드,시책,sdm_p418
서대문구 보건위생과,서대문구 보건위생과,2026-01-13,,복성각,복성각,,업무추진을 위한 각종 회의·간담회·행사,164000,사업추진 관계자 등,카드,시책,sdm_p419
서대문구 가족정책과,서대문구 가족정책과,2026-01-13,,선수사,선수사,,업무추진을 위한 각종 회의·간담회·행사,109000,사업추진 관계자 및 사업담당자,카드,시책,sdm_p419
서대문구 주거정비과,서대문구 주거정비과,2026-01-13,,연희동 와쇼쿠,연희동 와쇼쿠,,업무추진을 위한 각종 회의·간담회·행사,45000,사업관계자 및 부서직원,카드,시책,sdm_p419
서대문구 북가좌제1동,서대문구 북가좌제1동,2026-01-13,,동남집,동남집,,소속 상근직원에 대한 격려 및 지원,53000,"동장, 직원",카드,기관,sdm_p419
서대문구 교육문화체육국,서대문구 교육문화체육국,2026-01-12,,엔제리너스 동신병원,엔제리너스 동신병원,,소속 상근직원에 대한 격려 및 지원,32000,"국장, 직원",카드,기관,sdm_p420
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-01-12,,주식회사 유래성,주식회사 유래성,,소속 상근직원에 대한 격려 및 지원,24000,직원,카드,기관,sdm_p420
서대문구 청년정책과,서대문구 청년정책과,2026-01-12,,연희일공사 국밥,연희일공사 국밥,,업무추진을 위한 각종 회의·간담회·행사,56000,청년정책과 직원 및 「2026년 청년정책 시행계획」 추진 관계자,카드,시책,sdm_p420
서대문구 스마트정보과,서대문구 스마트정보과,2026-01-12,,골목집소금구이,골목집소금구이,,업무추진을 위한 각종 회의·간담회·행사,198000,주차질서 유지 관계자 및 직원,카드,시책,sdm_p420
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-01-12,,그니랑,그니랑,,소속 상근직원에 대한 격려 및 지원,27000,직원,카드,기관,sdm_p421
서대문구 기획예산과,서대문구 기획예산과,2026-01-12,,CAF？폭포,CAF？폭포,,업무추진을 위한 각종 회의·간담회·행사,22000,지방보조금 업무 담당자 및 관계자,카드,시책,sdm_p421
서대문구 징수과,서대문구 징수과,2026-01-12,,수빈떡갈비,수빈떡갈비,,업무추진을 위한 각종 회의 간담회 행사,127000,세외수입팀,카드,시책,sdm_p421
서대문구 재무과,서대문구 재무과,2026-01-12,,씨유서대문구청점,씨유서대문구청점,,업무추진을 위한 각종 회의·간담회·행사,14000,사업 추진 관계자,카드,시책,sdm_p421
서대문구 부구청장,서대문구 부구청장,2026-01-12,,정육면체,정육면체,,소속 상근직원에 대한 격려 및 지원,43000,행정지원과 직원 등,카드,기관,sdm_p422
서대문구 스마트정보과,서대문구 스마트정보과,2026-01-12,,복합문화센터 2층 카페,복합문화센터 2층 카페,,업무추진을 위한 각종 회의·간담회·행사,29000,행복그린센터 업무관계자 및 직원,카드,시책,sdm_p422
서대문구 반려동물지원과,서대문구 반려동물지원과,2026-01-12,,삼정모밀,삼정모밀,,업무추진을 위한 각종 회의·간담회·행사,57000,직원 및 관계자,카드,시책,sdm_p422
서대문구 부구청장,서대문구 부구청장,2026-01-12,,주식회사 멜팅샵,주식회사 멜팅샵,,업무추진을 위한 각종 회의·간담회·행사,118000,"서울시 관계자, 행정지원과 직원",카드,기관,sdm_p422
서대문구 인생케어과,서대문구 인생케어과,2026-01-12,,백암순대,백암순대,,소속 상근직원에 대한 격려 및 지원,24000,국 소속직원,카드,시책,sdm_p423
서대문구 구청장,서대문구 구청장,2026-01-12,,연경 연희점,연경 연희점,,소속 상근직원에 대한 격려 및 지원,480000,"비서관 ,어르신복지과 직원 등",카드,기관,sdm_p423
서대문구 자치행정과,서대문구 자치행정과,2026-01-12,,고바우 왕족발,고바우 왕족발,,업무추진을 위한 각종 회의·간담회·행사,88000,부서직원 및 관련 동직원,카드,시책,sdm_p423
서대문구 행정지원과,서대문구 행정지원과,2026-01-12,,한옥집,한옥집,,업무추진을 위한 각종 회의·간담회·행사,82000,주민휴게공간 업무 관계자,카드,시책,sdm_p423
서대문구 행정지원과,서대문구 행정지원과,2026-01-12,,바이트앤십,바이트앤십,,업무추진을 위한 각종 회의·간담회·행사,39000,주민휴게공간 업무 관계자,카드,시책,sdm_p424
서대문구 주거정비과,서대문구 주거정비과,2026-01-12,,토종순대국,토종순대국,,업무추진을 위한 각종 회의·간담회·행사,44000,사업관계자 및 부서직원,카드,시책,sdm_p424
서대문구 재난안전과,서대문구 재난안전과,2026-01-10,,오계절남원추어탕,오계절남원추어탕,,업무추진을 위한 각종 회의·간담회·행사,132000,강풍 대비 안전관리 업무담당 및 사업관계자,카드,기관,sdm_p424
서대문구 소통담당관,서대문구 소통담당관,2026-01-10,,봉구네순대,봉구네순대,,업무추진을 위한 각종 회의·간담회·행사,21000,소식지촬영관계자 및 관련직원,카드,시책,sdm_p424
서대문구 청소행정과,서대문구 청소행정과,2026-01-10,,우사골 순대국밥,우사골 순대국밥,,업무추진을 위한 각종 회의·간담회·행사,137000,업무관계자,카드,시책,sdm_p425
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-01-10,,스타벅스 코리아,스타벅스 코리아,,소속 상근직원에 대한 격려 및 지원,24000,직원,카드,기관,sdm_p425
서대문구 문화체육과,서대문구 문화체육과,2026-01-09,,등촌샤브칼국수 홍제점,등촌샤브칼국수 홍제점,,업무추진을 위한 각종 회의·간담회·행사,314000,"직원, 행사 관계자",카드,시책,sdm_p425
서대문구 자치행정과,서대문구 자치행정과,2026-01-09,,군남면옥,군남면옥,,업무추진을 위한 각종 회의·간담회·행사,60000,부서직원 및 행사관계자,카드,시책,sdm_p425
서대문구 구청장,서대문구 구청장,2026-01-09,,대진수산물직거래어장,대진수산물직거래어장,,소속 상근직원에 대한 격려 및 지원,402000,주거정비과 직원 등,카드,기관,sdm_p426
서대문구 북가좌제2동,서대문구 북가좌제2동,2026-01-09,,카페239(CAFE,카페239,,업무추진을 위한 각종 회의·간담회·행사,23000,직능단체장 등,카드,기관,sdm_p426
서대문구 도심개발과,서대문구 도심개발과,2026-01-09,,홍은손칼국수,홍은손칼국수,,업무추진을 위한 각종 회의·간담회·행사,39000,사업관계자 및 직원,카드,시책,sdm_p426
서대문구 구청장,서대문구 구청장,2026-01-09,,농민마트,농민마트,,직무수행과 관련된 통상적인 경비,200000,내방객,카드,기관,sdm_p426
서대문구 도시계획과,서대문구 도시계획과,2026-01-09,,연희화로,연희화로,,업무추진을 위한 각종 회의·간담회·행사,300000,업무담당자 및 관계자,카드,시책,sdm_p427
서대문구 기획예산과,서대문구 기획예산과,2026-01-09,,파리바게뜨 연희안산,파리바게뜨 연희안산,,업무추진을 위한 각종 회의·간담회·행사,19000,업무담당자 및 관계자 등,카드,시책,sdm_p427
서대문구 남가좌제1동,서대문구 남가좌제1동,2026-01-09,,세겐커피,세겐커피,,소속 상근직원에 대한 격려 및 지원,26000,남가좌1동 직원,카드,기관,sdm_p427
서대문구 스마트정보과,서대문구 스마트정보과,2026-01-09,,선수사,선수사,,업무추진을 위한 각종 회의·간담회·행사,48000,대중교통정책 관계자 및 직원,카드,시책,sdm_p427
서대문구 구청장,서대문구 구청장,2026-01-09,,농민마트,농민마트,,직무수행과 관련된 통상적인 경비,200000,내방객,카드,기관,sdm_p428
서대문구 구청장,서대문구 구청장,2026-01-09,,스타벅스 코리아,스타벅스 코리아,,소속 상근직원에 대한 격려 및 지원,25000,"비서관, 수행직원 등",카드,기관,sdm_p428
서대문구 구청장,서대문구 구청장,2026-01-09,,연경 연희점,연경 연희점,,업무추진을 위한 각종 회의·간담회·행사,480000,"행정지원과, 주택과 직원 등",카드,기관,sdm_p428
서대문구 지역경제과,서대문구 지역경제과,2026-01-09,,엄마손닭갈비,엄마손닭갈비,,업무추진을 위한 각종 회의·간담회·행사,52000,사업관계자 및 직원,카드,시책,sdm_p428
서대문구 기획재정국장,서대문구 기획재정국장,2026-01-09,,어구생,어구생,,업무추진을 위한 각종 회의·간담회·행사,134000,기획재정국 소속 직원,카드,기관,sdm_p429
